security_id,theme_id,confidence,rationale,source,inherited
4533,INDUSTRIAL,0.75,inherited from TOOLING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2049,TOOLING,0.75,primary mapping to TOOLING (工具與量測),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2603,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2603,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2609,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2609,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2615,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2615,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2605,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2605,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2637,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2637,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2606,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2606,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2617,SHIPPING,0.75,primary mapping to SHIPPING (航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2617,TRANSPORT,0.75,inherited from SHIPPING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2603,CONTAINER,0.75,primary mapping to CONTAINER (貨櫃航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2609,CONTAINER,0.75,primary mapping to CONTAINER (貨櫃航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2615,CONTAINER,0.75,primary mapping to CONTAINER (貨櫃航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2605,BULK,0.75,primary mapping to BULK (散裝航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2637,BULK,0.75,primary mapping to BULK (散裝航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2606,BULK,0.75,primary mapping to BULK (散裝航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2612,BULK,0.75,primary mapping to BULK (散裝航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2612,SHIPPING,0.75,inherited from BULK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2612,TRANSPORT,0.75,inherited from BULK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5608,BULK,0.75,primary mapping to BULK (散裝航運),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5608,SHIPPING,0.75,inherited from BULK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5608,TRANSPORT,0.75,inherited from BULK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2618,AIRLINE,0.75,primary mapping to AIRLINE (航空),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2618,TRANSPORT,0.75,inherited from AIRLINE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2610,AIRLINE,0.75,primary mapping to AIRLINE (航空),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2610,TRANSPORT,0.75,inherited from AIRLINE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6752,AIRLINE,0.75,primary mapping to AIRLINE (航空),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6752,TRANSPORT,0.75,inherited from AIRLINE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2618,AIRPORT,0.7,primary mapping to AIRPORT (空港地勤),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2610,AIRPORT,0.7,primary mapping to AIRPORT (空港地勤),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2729,AIRPORT,0.7,primary mapping to AIRPORT (空港地勤),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2729,TRANSPORT,0.7,inherited from AIRPORT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2618,LOGISTICS,0.75,primary mapping to LOGISTICS (物流),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5607,LOGISTICS,0.75,primary mapping to LOGISTICS (物流),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5607,TRANSPORT,0.75,inherited from LOGISTICS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5608,LOGISTICS,0.75,primary mapping to LOGISTICS (物流),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2606,LOGISTICS,0.75,primary mapping to LOGISTICS (物流),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2881,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2881,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2882,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2882,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2891,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2891,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2886,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2886,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2880,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2880,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2884,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2884,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2885,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2885,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2883,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2883,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2887,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2887,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2890,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2890,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2888,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2888,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2892,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2892,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5880,FHOLDING,0.75,primary mapping to FHOLDING (金控),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5880,FINANCIAL,0.75,inherited from FHOLDING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2886,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2884,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2801,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2801,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2834,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2834,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2812,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2812,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5876,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5876,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2809,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2809,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2838,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2838,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2845,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2845,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2897,BANK,0.75,primary mapping to BANK (銀行),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2897,FINANCIAL,0.75,inherited from BANK,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2881,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2882,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2823,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2823,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2867,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2867,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2816,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2816,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2852,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2852,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2832,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2832,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2851,INSURANCE,0.75,primary mapping to INSURANCE (保險),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2851,FINANCIAL,0.75,inherited from INSURANCE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6005,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6005,FINANCIAL,0.75,inherited from SECURITIES,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2855,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2855,FINANCIAL,0.75,inherited from SECURITIES,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6024,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6024,FINANCIAL,0.75,inherited from SECURITIES,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2885,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2856,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2856,FINANCIAL,0.75,inherited from SECURITIES,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6016,SECURITIES,0.75,primary mapping to SECURITIES (證券),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6016,FINANCIAL,0.75,inherited from SECURITIES,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5871,LEASING,0.75,primary mapping to LEASING (租賃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5871,FINANCIAL,0.75,inherited from LEASING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9941,LEASING,0.75,primary mapping to LEASING (租賃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9941,FINANCIAL,0.75,inherited from LEASING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2841,LEASING,0.75,primary mapping to LEASING (租賃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2841,FINANCIAL,0.75,inherited from LEASING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2515,CONSTRUCTION,0.75,primary mapping to CONSTRUCTION (營造),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2515,PROPERTY,0.75,inherited from CONSTRUCTION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2535,CONSTRUCTION,0.75,primary mapping to CONSTRUCTION (營造),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2535,PROPERTY,0.75,inherited from CONSTRUCTION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9933,CONSTRUCTION,0.75,primary mapping to CONSTRUCTION (營造),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9933,PROPERTY,0.75,inherited from CONSTRUCTION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2511,CONSTRUCTION,0.75,primary mapping to CONSTRUCTION (營造),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2511,PROPERTY,0.75,inherited from CONSTRUCTION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5515,CONSTRUCTION,0.75,primary mapping to CONSTRUCTION (營造),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5515,PROPERTY,0.75,inherited from CONSTRUCTION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2542,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2542,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2520,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2520,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2548,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2548,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2504,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2504,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2597,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2597,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2547,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2547,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5522,DEVELOPER,0.75,primary mapping to DEVELOPER (建設),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5522,PROPERTY,0.75,inherited from DEVELOPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1101,BUILDING_MAT,0.75,primary mapping to BUILDING_MAT (建材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1101,PROPERTY,0.75,inherited from BUILDING_MAT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1102,BUILDING_MAT,0.75,primary mapping to BUILDING_MAT (建材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1102,PROPERTY,0.75,inherited from BUILDING_MAT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1802,BUILDING_MAT,0.75,primary mapping to BUILDING_MAT (建材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1802,PROPERTY,0.75,inherited from BUILDING_MAT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2515,BUILDING_MAT,0.75,primary mapping to BUILDING_MAT (建材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
8463,BUILDING_MAT,0.75,primary mapping to BUILDING_MAT (建材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
8463,PROPERTY,0.75,inherited from BUILDING_MAT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1216,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1216,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1201,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1201,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1215,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1215,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1227,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1227,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1232,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1232,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1229,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1229,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1231,FOOD,0.75,primary mapping to FOOD (食品),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1231,CONSUMER,0.75,inherited from FOOD,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2912,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2912,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5904,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5904,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5903,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5903,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2910,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2910,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2926,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2926,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
8454,RETAIL,0.75,primary mapping to RETAIL (通路零售),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
8454,CONSUMER,0.75,inherited from RETAIL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9910,FOOTWEAR,0.75,primary mapping to FOOTWEAR (鞋類與運動),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9910,CONSUMER,0.75,inherited from FOOTWEAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9802,FOOTWEAR,0.75,primary mapping to FOOTWEAR (鞋類與運動),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9802,CONSUMER,0.75,inherited from FOOTWEAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9904,FOOTWEAR,0.75,primary mapping to FOOTWEAR (鞋類與運動),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9904,CONSUMER,0.75,inherited from FOOTWEAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1476,FOOTWEAR,0.75,primary mapping to FOOTWEAR (鞋類與運動),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1476,CONSUMER,0.75,inherited from FOOTWEAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9917,FOOTWEAR,0.75,primary mapping to FOOTWEAR (鞋類與運動),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9917,CONSUMER,0.75,inherited from FOOTWEAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9914,BICYCLE,0.75,primary mapping to BICYCLE (自行車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9914,CONSUMER,0.75,inherited from BICYCLE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9921,BICYCLE,0.75,primary mapping to BICYCLE (自行車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9921,CONSUMER,0.75,inherited from BICYCLE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1591,BICYCLE,0.75,primary mapping to BICYCLE (自行車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1591,CONSUMER,0.75,inherited from BICYCLE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1515,BICYCLE,0.75,primary mapping to BICYCLE (自行車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1515,CONSUMER,0.75,inherited from BICYCLE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2707,TOURISM,0.75,primary mapping to TOURISM (觀光餐旅),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2707,CONSUMER,0.75,inherited from TOURISM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2727,TOURISM,0.75,primary mapping to TOURISM (觀光餐旅),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2727,CONSUMER,0.75,inherited from TOURISM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2722,TOURISM,0.75,primary mapping to TOURISM (觀光餐旅),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2722,CONSUMER,0.75,inherited from TOURISM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2731,TOURISM,0.75,primary mapping to TOURISM (觀光餐旅),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2731,CONSUMER,0.75,inherited from TOURISM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5706,TOURISM,0.75,primary mapping to TOURISM (觀光餐旅),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5706,CONSUMER,0.75,inherited from TOURISM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4743,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4743,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6547,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6547,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4119,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
